time,HS,d,f,lw_in,lw_out,rh,sw_in,sw_out,t,max_glob,max_diff,max_direct,max_up,Diff_ratio,Glob_sum_ratio,f_QC1,HS_QC1,lw_out_QC1,d_QC1,sw_in_QC1,lw_in_QC1,t_QC1,sw_out_QC1,rh_QC1,f_QC2,HS_QC2,lw_out_QC2,d_QC2,sw_in_QC2,lw_in_QC2,t_QC2,sw_out_QC2,rh_QC2
1996-05-15 02:00:00,0.12526704,238.32754,2.5582333,204.50916,265.26939,72.64666700000002,0.0,0.37182033,-4.5809,120.11448828435776,62.73917591342658,28.883184300844913,66.0915906274862,0.5223281288506889,-323.04443461807955,Good,Good,-c2(p),Good,-s2(p),Good,Good,Good,Good,Good,Good,-c2(p),Good,-s2(p),Good,Good,Good,Good
1996-05-15 03:00:00,0.12538576,246.62537999999998,2.1913,216.18162,266.18658999999997,71.14666700000002,0.082665333,1.2366803,-4.6216667000000005,232.88097266555138,134.15794935484922,139.29640655287346,156.3047781324411,0.5760794787967423,-201.80065191957897,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-15 04:00:00,0.12538576,232.78628999999998,1.6037667,208.87308000000002,262.87801,74.76333299999997,9.282830699999998,9.169530499999999,-4.4016333,395.1125103899771,236.90458991365216,270.83862361092383,286.09000831198165,0.5995876710657091,3487.3063806593927,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-15 05:00:00,0.1253891,252.19847000000001,2.6635667,212.6898,267.8056,81.34666700000002,56.501061,43.18569,-4.4956333,587.6171816645757,358.82421505423116,411.57919588769323,440.09374533166056,0.6106428236794744,44.1307404551158,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-15 06:00:00,0.12554021,288.96828999999997,3.1288,218.71584,277.20033,83.29,169.86337,125.38593999999999,-3.9949667,792.5494089100259,488.6146256430165,551.3531796029129,604.0395271280208,0.6165099868221419,17.819136782633933,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-15 07:00:00,0.12556573,301.14344,2.9617667,213.40457999999998,282.72206,80.24333299999998,295.81338,214.99933,-3.0634333,991.4685388451488,614.5967412685943,680.4704418021595,763.174831076119,0.6198852683560382,12.268516908200352,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-15 08:00:00,0.12573363,306.31684,3.3566667000000003,210.96954,290.07817,77.96333299999998,424.23292999999995,305.70543,-2.2561332999999997,1166.441480348163,725.4129375538365,790.0752160159802,903.1531842785304,0.621902555572109,9.841104219258506,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-15 09:00:00,0.12586374,308.70002,4.2315667,211.77666000000002,297.72393,80.113333,545.2021900000002,392.29911,-1.7552,1301.6033972299042,811.0154849122728,872.6803636636838,1011.2827177839233,0.6230895575705245,8.512604175337101,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-15 10:00:00,0.12593787,313.32964,4.4964,214.605,304.57874,78.6,658.72114,473.24514000000005,-1.0555333,1384.6439799412826,863.6078539628123,922.656196365307,1077.7151839530263,0.6237039025724392,7.4653538999184965,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-15 11:00:00,0.12615133,309.16992,5.0906,215.97642000000002,307.4417200000001,76.72,737.5692799999997,529.9368900000002,-0.6448,1407.9866379647644,878.3915373776841,936.6061471401273,1096.3893103718117,0.6238635464945842,6.781151235434735,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-15 12:00:00,0.12615133,317.82998,2.8746,220.73022000000003,312.09824,72.67699999999998,786.0848,563.2669900000002,-0.18196667,1369.5195237958415,854.0290317373664,913.5950430473042,1065.6156190366733,0.6235975587776134,6.146364708439792,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-15 13:00:00,0.12561519,307.3538200000001,3.817,218.05236000000002,308.58914,73.84666700000002,777.89815,557.37969,-0.1178,1272.7984259663224,792.7723364453377,855.2118823699411,988.238740773058,0.6228577285075255,5.7718452503537465,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-15 14:00:00,0.12509524,292.77058,4.4920667000000005,218.25756,306.38712999999996,71.32633299999998,740.11176,532.04867,-0.077833333,1126.6998546370862,700.2432412701546,765.4623448565048,871.3598837096689,0.6214993623973664,5.415183705274617,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-15 15:00:00,0.12506557,268.76027,4.6253333,216.7083,306.7956,70.844667,730.7928099999997,530.42315,0.071266667,944.561067848701,584.8886763041772,650.4992433357148,725.6488542789607,0.6192174293572136,4.714092282477805,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-15 16:00:00,0.12509524,297.87701,4.6073,225.30276,306.53938,76.5,670.14841,493.58845,0.081333333,742.9016165370464,457.17102380679603,518.2126526415847,564.321293229637,0.6153856898815863,4.207644907356381,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-15 17:00:00,0.12517951,306.52783,4.2819,214.76232000000002,300.50892999999996,74.67666700000002,532.24665,396.53657000000004,-0.1876,539.8837062677144,328.5930139695525,377.71927200804845,401.90696501417153,0.6086366566628919,3.978213749986104,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-15 18:00:00,0.1253559,318.52563,6.2572667,211.34916,296.48739,74.96333299999998,413.90671000000003,313.25646,-0.5763,353.7759194833148,210.72474900609944,238.83405703891785,253.02073558665188,0.5956446931545262,3.5149035345994166,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-15 19:00:00,0.12552338,320.89435,5.5627667,206.12682,291.50781,81.746667,280.80858,215.76347,-1.372,202.10310199401292,114.66529792954151,111.83730544136064,131.68248159521036,0.5673604056455221,3.10712214944387,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-15 20:00:00,0.12565539999999994,321.63457,3.4128667,200.57616000000002,281.31471,84.186667,106.45662,85.57702900000002,-2.5685667000000003,105.42967287256249,53.43879281928957,9.698374906708887,54.34373829804998,0.506866723222061,5.049412743408747,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-15 21:00:00,0.12576629,318.07608,3.6368,197.46396000000001,276.4391,80.34,43.93593,37.087906,-3.3235,100.0,50.0,0.0,50.0,0.5,14.602752560446627,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-15 22:00:00,0.12595794,281.4930700000001,3.0052,192.70674,270.2007,79.38,9.3766454,9.7177267,-4.4128,100.0,50.0,0.0,50.0,0.5,-293.1852317907776,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-15 23:00:00,0.12621481,274.07063999999997,2.3160667,192.82986,266.19773,78.65333299999998,0.0826306,1.3840191000000002,-5.0699667,100.0,50.0,0.0,50.0,0.5,-76.8410048190836,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-16 00:00:00,0.12626175,236.43837000000002,2.4930000000000003,191.50632,261.91254,80.42666700000002,0.0,0.6543760000000001,-6.1177667,100.0,50.0,0.0,50.0,0.5,-152.81734048925998,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-16 01:00:00,0.12630894,240.65532000000002,2.5374,191.9475,260.15612999999996,78.08,0.0,0.57188433,-6.2819667,100.0,50.0,0.0,50.0,0.5,-174.86053517150924,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-16 02:00:00,0.12669516,219.12448999999998,2.9975667,189.55008,255.63329,78.16,0.0,0.3929382,-7.1597,124.05099942039531,65.23229963291703,33.519735070467824,69.24079953631625,0.5258506576948395,-315.7010426077061,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-16 03:00:00,0.12708066,193.62354,4.7672,188.5788,256.65817000000004,85.86,0.303222,1.4885317,-8.8893333,238.4132643995804,137.66173411973426,144.10235013890897,160.7306115196644,0.5774080333425295,-201.14006018813518,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-16 04:00:00,0.12731824,195.87983,3.8510332999999997,190.3059,255.56645,85.673333,12.713928,11.186877,-8.911666699999998,401.1832750143303,240.7494075090759,275.45374443745783,290.94662001146423,0.6000983154157568,262.7176662824822,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-16 05:00:00,0.12750311,209.15206,3.0558,192.93246000000002,256.52078,83.373333,67.894289,48.740245,-7.6222667,593.8741008289021,362.7869305249714,415.94558052955284,445.0992806631217,0.6108818856027062,31.005154881595868,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-16 06:00:00,0.12785496,203.82286000000002,2.8600333,190.33326,258.40344,82.913333,166.48729,119.31246999999999,-7.4151,798.813709656081,492.58201611551794,555.4660047853923,609.0509677248647,0.6166419155820358,16.933052625448934,Good,Good,-c2(p),Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,-c2(p),Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-16 07:00:00,0.12788292,212.70802,2.6097333,192.20058,265.90066,83.186667,291.20774,206.30211,-6.7209667,997.6475346562809,618.5101052823112,684.3493193006143,768.1180277250247,0.6199685598335151,11.750075167645312,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-16 08:00:00,0.12785915,205.02688,2.5752333,193.29498,275.16542999999996,82.79,423.38197,297.47016,-5.7709333,1172.5015034123046,729.2509521611264,793.7575982442177,908.0012027298437,0.6219616350501929,9.312085207990457,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-16 09:00:00,0.12785915,207.23606,2.5339667,196.40376,286.50223,82.123333,550.11001,385.71714,-4.3000667,1307.5546757055033,814.7846279468189,876.2176036567005,1016.0437405644028,0.6231361816722457,7.953840551025742,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-16 10:00:00,0.12785915,245.21493999999998,1.6454332999999999,198.61992,298.59285,73.438333,657.36654,462.38055,-2.6431332999999997,1390.5275384885958,867.3341077094443,926.1095611308052,1082.4220307908768,0.6237446463319772,7.131422819088676,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-16 11:00:00,0.12842417,294.9047,1.2031333,202.81968,308.65598,54.475,740.42783,519.20429,-1.4884333,1413.8608641036346,882.1118805989688,940.0424188892737,1101.0886912829078,0.6239028910091614,6.391095920911647,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-16 12:00:00,0.12881331,311.09788,0.61736667,211.27733999999998,314.12942999999996,47.097,793.4830000000002,553.28116,-0.1446,1375.4461937102146,857.7825893498026,917.0818307965267,1070.3569549681717,0.6236395093260364,5.7262100644616805,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-16 13:00:00,0.12946529,266.51698999999996,0.4753,206.46882,310.7428700000001,39.239667,805.7786,557.61935,0.90266667,1278.8287104893825,796.5915166432758,858.8128976780182,993.062968391506,0.6229071259578117,5.153258282693,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good
1996-05-16 14:00:00,0.12956931,247.98195,0.85966667,199.81691999999998,306.14948,44.82100000000001,797.13,552.72195,0.0016,1132.8609727568291,704.1452827459918,769.2329176022391,876.2887782054632,0.6215637220094596,4.635121358551116,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good
1996-05-16 15:00:00,0.1300467,247.98698,1.1875,196.69788,303.29393,49.573667,740.60845,520.86454,0.1283,950.8439670747232,588.8678458139914,654.4823023531783,730.6751736597786,0.6193107031279239,4.3270549207699265,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good
1996-05-16 16:00:00,0.1302808,231.05293999999998,1.6663,194.29703999999998,298.67825,55.562,659.40539,472.6512,-0.13036667,749.249107667432,461.1911015227069,522.4352097713365,569.3992861339456,0.6155377387882257,4.0119534007104845,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good
1996-05-16 17:00:00,0.13035082,208.69071,1.1379,196.50636,297.69051,56.202332999999996,546.62973,396.80402000000004,0.39073333,546.175716763656,332.57795395031565,382.1887618146585,406.9405734109249,0.6089211653732867,3.6454071651898463,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good
1996-05-16 18:00:00,0.1304394,188.44007,1.7607667,193.1103,289.1015700000001,65.568667,422.3226,313.28425,-0.39946667,359.79825118056345,214.5388924143569,243.5303859269005,257.8386009444508,0.5962755286064225,3.2997404232599203,Good,Good,-c2(p),Good,Good,-c2(p),Good,Good,Good,Good,Good,-c2(p),Good,Good,-c2(p),Good,Good,Good
1996-05-16 19:00:00,0.13084797,193.94706000000002,2.1391667,196.72523999999999,284.50817,70.072,292.03787,221.93211000000002,-1.274,207.42852348838682,118.03806487597828,116.66913461886881,135.9428187907094,0.5690541632891045,2.9587943057515784,Good,Good,-c2(p),Good,Good,-c2(p),Good,Good,Good,Good,Good,-c2(p),Good,Good,-c2(p),Good,Good,Good
1996-05-16 20:00:00,0.13115527,182.10907,2.4962,197.0946,278.08782,71.757333,170.81853,133.17802,-2.1761667,108.53781606336356,55.407283506796944,14.140951500439716,56.83025285069087,0.510488284327101,2.8835373395143566,Good,Good,-c2(p),Good,Good,-c2(p),Good,Good,Good,Good,Good,-c2(p),Good,Good,-c2(p),Good,Good,Good
1996-05-16 21:00:00,0.13102055,180.73685,2.3961,195.64452,269.37633999999997,68.681,71.564213,57.440597,-2.8042,100.0,50.0,0.0,50.0,0.5,7.080339765680405,Good,Good,-c2(p),Good,Good,-c2(p),Good,Good,Good,Good,Good,-c2(p),Good,Good,-c2(p),Good,Good,Good
1996-05-16 22:00:00,0.13089707,194.62946000000002,4.3351,194.68692,269.45803,77.24,13.794969,12.949316,-4.8459,100.0,50.0,0.0,50.0,0.5,118.25181250465609,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-16 23:00:00,0.13089707,191.39985,5.5312333,195.6411,268.06552999999997,78.203333,0.35108453,1.6075628999999998,-6.0707667,100.0,50.0,0.0,50.0,0.5,-79.58752206772968,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-17 00:00:00,0.13075722,186.22574,4.6746333,197.9154,266.84013,76.32,0.0,0.61307807,-5.8756,100.0,50.0,0.0,50.0,0.5,-163.11136361475138,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-17 01:00:00,0.13058440000000002,190.38013999999998,6.0676333,195.90786,264.21109,76.836667,0.0,0.48237653,-6.9305,100.0,50.0,0.0,50.0,0.5,-207.30693510316516,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-17 02:00:00,0.13085393,178.6062,4.7215333,196.57134,260.36408,80.833333,0.0,0.50655093,-7.7676667,128.02170030846924,67.74707686203054,38.068950397662704,72.4173602467754,0.5291843234294924,-252.73213950760933,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-17 03:00:00,0.13086385,189.6267,5.4958,198.61308,262.45097000000004,79.48,0.56500713,1.9016847,-7.5486667,243.82760122743855,141.09081411071105,148.77411109768119,165.06208098195083,0.5786498878734561,-182.41317629608952,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-17 04:00:00,0.13096472,196.82656,5.9479,210.00852000000003,263.70237000000003,79.61,15.492942000000001,13.005688000000001,-7.4565333,407.09292594820926,244.4921864338659,279.9305795660555,295.6743407585674,0.600580778613113,163.67163383723948,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-17 05:00:00,0.13112567,196.3678,5.8951,208.9278,263.26048,80.326667,49.580096999999995,39.170517,-7.6330667000000005,599.9496634828192,366.63478687245225,420.1755075450856,449.9597307862555,0.6111092466392416,57.63437751406099,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-17 06:00:00,0.13115257,190.15998000000002,5.7836,199.11581999999999,265.91551,79.81666700000002,167.80368,124.76213,-7.0966333,804.8871721569884,496.4285423660926,559.44642848523,613.9097377255907,0.6167678645389906,18.70023668192684,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-17 07:00:00,0.13127834,197.69822,5.0993333,200.2068,271.47809,77.72,291.98577,213.17236,-5.7389667,1003.6332671977684,622.3010692252532,688.1012427975216,772.9066137582146,0.6200482681914004,12.734295688992116,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-17 08:00:00,0.1313734,196.70305,5.7668667000000005,200.7882,275.64445,78.563333,422.49974000000003,305.13928,-5.6403667,1178.370919107312,732.9682487679643,797.3193535497929,912.6967352858496,0.6220182769982413,10.040612648478985,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-17 09:00:00,0.1315514,194.17495,4.8295333,206.19522,286.64705,77.65333299999998,545.94201,391.36478,-3.8897333,1313.3215803542012,818.4370008909938,879.6409416246961,1020.6572642833607,0.6231809582160849,8.496216294949786,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-17 10:00:00,0.13191944,191.41187,4.3645,207.94284,295.5442,78.116667,656.34191,467.54887,-2.7744,1396.2352099478805,870.9489663003243,929.4556636036003,1086.9881679583045,0.6237838439361771,7.395586245911825,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
